tmc_code,date_local,demand_capacity_ratio,P_hr,length_mi,freeflow_speed_mph,network_link_id,road_order,source_5min_bins,mean_pm_travel_time_min,mean_pm_speed_mph,complete_pm_window,alpha,beta,f_d,n,reliability,calibration_scope,n_episodes,duration_r2,speed_r2,free_flow_travel_time_min,observed_daily_pm_tti,analysis_eligible,analysis_scope,demand_capacity_basis,log_dc,observed_delay_tti,log_observed_delay,log_qvdf_delay,qvdf_daily_tti,log_delay_residual,log_observed_delay_within_tmc,log_qvdf_delay_within_tmc,log_delay_residual_within_tmc,residual_interpretation
110-04147,2025-10-28,0.3360890015587616,1.5,1.971115,70.26,39009,871.0,48,2.1129166666666666,58.47479166666667,True,0.3982570780043588,0.6110600280664913,4.449208452815888,1.0132378934563613,high,sensor_period,14,0.9791334373034624,0.1561491801460669,1.6832749786507255,1.2552415341908851,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-1.0903792685033749,0.25524153419088513,-1.3655449892224143,-1.5869447439979538,1.204549609434398,0.22139975477553953,-0.931800964183885,-0.4669065667712604,-0.4648943974126246,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04147,2025-10-29,0.9369676177940188,4.0,1.971115,70.26,39009,871.0,48,3.0095833333333335,42.88520833333333,True,0.3982570780043588,0.6110600280664913,4.449208452815888,1.0132378934563613,high,sensor_period,14,0.9791334373034624,0.1561491801460669,1.6832749786507255,1.7879332678881414,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.06510655679232714,0.7879332678881414,-0.23834187813141097,-0.9604415720039934,1.3827238485199878,0.7220996938725824,0.1954021469071183,0.15959660522270003,0.035805541684418296,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04147,2025-10-30,0.6463014864912954,3.25,1.971115,70.26,39009,871.0,48,2.735416666666667,47.081875,True,0.3982570780043588,0.6110600280664913,4.449208452815888,1.0132378934563613,high,sensor_period,14,0.9791334373034624,0.1561491801460669,1.6832749786507255,1.6250563344435345,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.436489186713928,0.6250563344435345,-0.4699134981980053,-1.1873786522672942,1.3050197799241248,0.7174651540692889,-0.03616947315947605,-0.06734047504060081,0.03117100188112476,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04147,2025-10-31,1.1120349429070395,5.25,1.971115,70.26,39009,871.0,48,3.6170833333333334,33.77854166666667,True,0.3982570780043588,0.6110600280664913,4.449208452815888,1.0132378934563613,high,sensor_period,14,0.9791334373034624,0.1561491801460669,1.6832749786507255,2.1488368681347025,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.10619161881223703,1.1488368681347025,0.13875001153250124,-0.8557681040113296,1.4249566547802288,0.9945181155438308,0.5724940365710305,0.2642700732153638,0.3082239633556667,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-01,1.1608590074469505,6.0,1.714464,69.29,31931,859.0,48,6.0441666666666665,17.665,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.071246254741359,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.1491602547270776,3.071246254741359,1.1220834253950753,0.37398949104584034,2.4535218753818318,0.748093934349235,0.001655782569446096,-0.021447027188243317,0.023102809757689413,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-02,2.3197407505516177,11.25,1.714464,69.29,31931,859.0,48,6.725208333333334,15.82625,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.52998415653198,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.8414554339823415,3.52998415653198,1.2612933827005668,1.0519297384286177,3.8631709614552885,0.2093636442719491,0.14086573987493756,0.656493220194534,-0.5156274803195965,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-03,1.1835897975333314,6.5,1.714464,69.29,31931,859.0,48,6.777291666666667,15.599166666666669,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.565066590134811,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.1685520216464515,3.565066590134811,1.2711827325515062,0.3929791643188101,2.4813875232895537,0.8782035682326961,0.15075508972587692,-0.0024573539152735746,0.1532124436411505,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-07,1.0443573108911746,5.75,1.714464,69.29,31931,859.0,48,6.91125,15.148541666666668,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.655298609361293,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.04340168271712558,3.655298609361293,1.2961777887322299,0.2704238522551655,2.3105197998045415,1.0257539364770643,0.17575014590660065,-0.12501266597891814,0.3007628118855187,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-08,1.157116234383625,6.5,1.714464,69.29,31931,859.0,48,6.794583333333333,15.806041666666667,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.576713958090951,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.14593090503561404,3.5767139580909513,1.2744444900933154,0.37082710281272935,2.4489325353686993,0.903617387280586,0.15401684726768616,-0.024609415421354308,0.17862626268904047,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-09,1.3336052620247416,7.0,1.714464,69.29,31931,859.0,48,6.582083333333333,16.29,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.4335776289914,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.28788599817607313,3.4335776289914,1.2336027581113143,0.5098387178645849,2.66502263488343,0.7237640402467294,0.11317511528568502,0.11440219963050124,-0.0012270843448162205,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-13,0.7182016553926233,3.0,1.714464,69.29,31931,859.0,48,2.056666666666666,54.2225,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,1.3853351381085997,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.3310048922740929,0.38533513810859965,-0.9536418347560559,-0.09621929892831879,1.9082648127269042,-0.8574225358277371,-2.074069477581685,-0.4916558171624025,-1.5824136604192827,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-17,1.4052373226508144,7.5,1.714464,69.29,31931,859.0,48,6.895416666666667,15.403541666666667,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.6446335495460325,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.34020620144025737,3.6446335495460325,1.29325582530266,0.5610740472542753,2.7525538154179965,0.7321817780483847,0.1728281824770308,0.1656375290201917,0.007190653456839113,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-20,1.2162591376160703,6.25,1.714464,69.29,31931,859.0,48,6.065833333333334,18.033333333333335,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.085840547120137,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.19577986743215406,3.085840547120137,1.126824082845878,0.41964243319714667,2.5214174499739803,0.7071816496487313,0.00639644002024875,0.024205914963063013,-0.017809474942814263,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-21,1.0647788794545257,5.75,1.714464,69.29,31931,859.0,48,6.666666666666667,16.188333333333333,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.490551501162398,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.06276715267902169,3.4905515011623978,1.2500597469856778,0.28938777384533854,2.3356095425728425,0.9606719731403393,0.12963210416004856,-0.10604874438874512,0.23568084854879368,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-22,1.151684600549444,6.25,1.714464,69.29,31931,859.0,48,6.740833333333334,16.092916666666667,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.540508886612829,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.14122574054267664,3.5405088866128294,1.2642704700946306,0.36621950120592617,2.4422717883089757,0.8980509688887044,0.14384282726900133,-0.029217017028157488,0.17305984429715882,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-23,1.3058307959279047,7.5,1.714464,69.29,31931,859.0,48,8.243541666666667,14.830833333333333,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,5.552707260921716,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.2668394634468898,4.552707260921716,1.5157220584194924,0.4892285888496727,2.6310575185730043,1.0264934695698198,0.39529441559386314,0.09379207061558903,0.3015023449782742,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-24,1.2100129055336963,6.25,1.714464,69.29,31931,859.0,48,5.800208333333334,18.245208333333338,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,3.9069201357456977,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.19063102528209877,2.9069201357456977,1.0670941481156515,0.4146003537120658,2.513765648966359,0.6524937944035858,-0.053333494709977725,0.019163835477982116,-0.07249733018795979,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-27,1.1693632372753338,6.5,1.714464,69.29,31931,859.0,48,7.083749999999999,15.017708333333331,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.77149162945387,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.15645935901141023,3.7714916294538696,1.3274705808881309,0.3811372463855732,2.4639485132645857,0.9463333345025576,0.20704293806250162,-0.014299271848510431,0.22134220991101206,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-28,1.122478801520281,6.0,1.714464,69.29,31931,859.0,48,6.6035416666666675,16.400000000000002,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.4480315916357664,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.11553945539606393,3.4480315916357664,1.2378035150668298,0.3410658282807846,2.4064458217253772,0.8967376867860453,0.11737587224120061,-0.05437068995329908,0.17174656219449969,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-29,1.292040679767979,7.0,1.714464,69.29,31931,859.0,48,6.983125,15.185833333333331,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.703712367733201,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.25622289075326865,3.7037123677332007,1.3093356592689904,0.47883215372497145,2.614188177346833,0.830503505544019,0.1889080164433612,0.0833956354908878,0.1055123809524734,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-30,0.9695406424529496,5.0,1.714464,69.29,31931,859.0,48,5.402916666666666,22.088333333333335,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,3.6393113322233,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.030932884133276523,2.6393113322233,0.9705180241222704,0.19763063319235916,2.218512232716006,0.7728873909299112,-0.14990961870335884,-0.1978058850417245,0.047896266338365634,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04153,2025-10-31,1.0821888197639138,6.0,1.714464,69.29,31931,859.0,48,6.933125,15.446666666666667,True,1.2559874995691738,0.9792647236285412,5.266669340466717,1.0418326551463224,high,sensor_period,18,0.9183770118323548,0.6199240704821818,1.4845986433828835,4.670033231474482,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.07898567514736435,3.6700332314744823,1.3002007169231626,0.30527000076796335,2.3569913422525874,0.9949307161551992,0.1797730740975334,-0.09016651746612031,0.26993959156365366,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04154,2025-10-02,1.2859816415972627,5.75,2.619553,68.91,31922,857.0,48,5.4558333333333335,32.33,True,0.9076913874084394,0.7490343073401137,4.807650431336081,1.1061377543776325,high,sensor_period,17,0.9004781809353635,0.1923463711648644,2.280847191989551,2.3920205406545825,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.25152235012819824,1.3920205406545825,0.33075631802072847,0.09154802944634255,2.095869409429569,0.23920828857438592,-0.25108977990667525,0.15908336330256467,-0.4101731432092399,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04154,2025-10-03,0.7894474748620861,3.5,2.619553,68.91,31922,857.0,48,4.663125,39.01625,True,0.9076913874084394,0.7490343073401137,4.807650431336081,1.1061377543776325,high,sensor_period,17,0.9004781809353635,0.1923463711648644,2.280847191989551,2.0444705881117886,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.23642197712333732,1.0444705881117886,0.043510142797325735,-0.27393901173704915,1.7603784480075002,0.3174491545343749,-0.5383359551300779,-0.20640367788082703,-0.33193227724925095,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110-04154,2025-10-07,0.9177573015224588,4.5,2.619553,68.91,31922,857.0,48,6.917291666666666,26.41875,True,0.9076913874084394,0.7490343073401137,4.807650431336081,1.1061377543776325,high,sensor_period,17,0.9004781809353635,0.1923463711648644,2.280847191989551,3.032772949876054,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.08582230074203467,2.032772949876054,0.709400846105319,-0.16113468745313483,1.8511774204673945,0.8705355335584538,0.12755474817791523,-0.0935993535969127,0.22115410177482797,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
