corridor_period,tmc_code,minute,mean_tt,p95_tt,days,start_latitude,length_mi,distance_end_mi,distance_start_mi,t0_min,tti,pti95,gamma95
I-95 NB AM,110+04151,480,0.7908695652173914,1.45,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.4239875917648583,2.610774391718418,1.8334249587685538
I-95 NB AM,110+04151,485,0.8678260869565217,2.061999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.5625504305457159,3.712701238429914,2.3760521042084157
I-95 NB AM,110+04151,490,0.8265217391304347,1.8399999999999996,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.4881805453243515,3.312982676387509,2.226196738558653
I-95 NB AM,110+04151,495,0.8686956521739131,2.1349999999999993,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.56411611233985,3.8441402250474628,2.4577077077077067
I-95 NB AM,110+04151,500,0.8652173913043479,1.549,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.557853385163314,2.789027263980572,1.7903015075376882
I-95 NB AM,110+04151,505,1.001304347826087,1.998,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.8028825859452826,3.5974670583816546,1.995397307859314
I-95 NB AM,110+04151,510,1.0069565217391305,2.217999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.8130595176071536,3.993584552297551,2.202677029360966
I-95 NB AM,110+04151,515,0.9743478260869566,2.481999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.754346450327129,4.468925544996628,2.547344935296741
I-95 NB AM,110+04151,520,0.9543478260869565,1.7909999999999997,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.718335769062047,3.2247565072880593,1.8766742596810932
I-95 NB AM,110+04151,525,0.9895652173913044,1.9949999999999994,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.7817458817244738,3.5920654561918917,2.0160369068541293
I-95 NB AM,110+04151,530,1.046521739130435,2.1029999999999993,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.8842980392402497,3.786523135023332,2.009513917739924
I-95 NB AM,110+04151,535,1.07,2.206,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.9265714476818672,3.9719781435385038,2.061682242990654
I-95 NB AM,110+04151,540,0.9878260869565217,2.0079999999999996,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.7786145181362056,3.6154723990141946,2.032746478873239
I-95 NB AM,110+04151,545,0.9547826086956522,2.095999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.7191186099591145,3.773919396580553,2.195264116575591
I-95 NB AM,110+04151,550,0.9873913043478261,2.1639999999999993,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.7778316772391387,3.8963557128818307,2.1916336415675906
I-95 NB AM,110+04151,555,0.9278260869565217,2.1939999999999986,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.6705824743409607,3.950371734779452,2.364667291471414
I-95 NB AM,110+04151,560,0.8847826086956523,2.0959999999999988,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.5930812255313287,3.7739193965805526,2.3689434889434873
I-95 NB AM,110+04151,565,0.8686956521739131,1.8679999999999988,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.56411611233985,3.3633976301586217,2.1503503503503487
I-95 NB AM,110+04151,570,0.8604347826086957,1.5619999999999998,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.549242135295577,2.812434206802875,1.8153612935826173
I-95 NB AM,110+04151,575,0.9465217391304348,1.8259999999999996,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.7042446329148415,3.287775199501952,1.9291685806155254
I-95 NB AM,110+04151,580,0.8717391304347827,1.4599999999999995,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.5695959986193189,2.628779732350958,1.6748129675810466
I-95 NB AM,110+04151,585,0.7960869565217391,1.4179999999999997,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.4333816825296621,2.553157301694287,1.7812124522119057
I-95 NB AM,110+04151,590,0.8039130434782608,1.2909999999999997,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.447472818676868,2.3244894756610184,1.6058950784207677
I-95 NB AM,110+04151,595,0.8004347826086956,0.8699999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.441210091500332,1.5664646350310507,1.086909288430201
I-95 NB AM,110+04151,600,0.7795652173913044,0.8149999999999997,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.4036337284411164,1.4674352615520758,1.0454545454545452
I-95 NB AM,110+04151,605,0.731304347826087,0.9369999999999995,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.3167383888666806,1.6871004172690733,1.2812722948870385
I-95 NB AM,110+04151,610,0.6521739130434783,0.7119999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.174261345600488,1.2819802530369058,1.091733333333333
I-95 NB AM,110+04151,615,0.6347826086956522,0.7179999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.1429477097178082,1.2927834574164303,1.1310958904109587
I-95 NB AM,110+04151,620,0.6452173913043479,0.6849999999999998,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.161735891247416,1.2333658333290454,1.0616576819407004
I-95 NB AM,110+04151,625,0.6452173913043479,0.9819999999999994,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.161735891247416,1.768124450115507,1.521967654986522
I-95 NB AM,110+04151,630,0.628695652173913,0.7479999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.1319879371588701,1.3467994793140527,1.1897648686030429
I-95 NB AM,110+04151,635,0.638695652173913,0.6649999999999999,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.149993277791411,1.197355152063964,1.0411844792375766
I-95 NB AM,110+04151,640,0.6230434782608696,0.629,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.1218110054969994,1.1325359257868173,1.009560362875087
I-95 NB AM,110+04151,645,0.6365217391304347,0.649,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.1460790733060762,1.1685466070518988,1.0196038251366122
I-95 NB AM,110+04151,650,0.6186956521739131,0.639,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.1139825965263297,1.1505412664193582,1.0328179901616303
I-95 NB AM,110+04151,655,0.6417391304347826,0.629,23,38.64317,0.6478633333333332,10.00035,9.352486666666666,0.5553907701100157,1.15547316407088,1.1325359257868173,0.9801490514905149
I-95 NB AM,110+04152,300,1.0421739130434782,1.116,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.0772156069123837,1.1535239965885302,1.0708385481852318
I-95 NB AM,110+04152,305,1.082608695652174,1.204,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.119009954614867,1.2444828780399555,1.1121285140562247
I-95 NB AM,110+04152,310,1.1682608695652175,1.4969999999999994,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.207542067490019,1.547334608327087,1.2813918868626715
I-95 NB AM,110+04152,315,1.2621739130434784,1.5879999999999999,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.3046128105409471,1.641394360737084,1.2581467447468133
I-95 NB AM,110+04152,320,1.465217391304348,1.9069999999999998,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.5144833522297596,1.9711203059985007,1.3015133531157268
I-95 NB AM,110+04152,325,1.5191304347826087,1.759,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.5702091491664034,1.818144005375649,1.1578992558672008
I-95 NB AM,110+04152,330,1.5895652173913044,1.926,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.6430122064545996,1.9907591554027857,1.211652078774617
I-95 NB AM,110+04152,335,1.5778260869565217,1.9519999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.6308783635732336,2.0176333703770704,1.2371452190686139
I-95 NB AM,110+04152,340,1.6547826086956523,1.94,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.710422444684411,2.0052298865427853,1.1723594324750393
I-95 NB AM,110+04152,345,1.5978260869565217,2.035,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.6515508366303757,2.1034241335642108,1.2736054421768708
I-95 NB AM,110+04152,350,1.6034782608695652,1.9839999999999998,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.6573930572769593,2.050709327268498,1.2373101952277656
I-95 NB AM,110+04152,355,1.6160869565217393,2.0639999999999996,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.670425703334723,2.133399219497066,1.277158999192897
I-95 NB AM,110+04152,360,1.603913043478261,1.9389999999999998,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.6578424588651581,2.004196262889928,1.208918406072106
I-95 NB AM,110+04152,365,1.751304347826087,2.142,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8101895972645314,2.2140218644199208,1.2230883813306852
I-95 NB AM,110+04152,370,1.7973913043478262,2.365,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8578261656135981,2.4445199390070558,1.315795839380745
I-95 NB AM,110+04152,375,1.8204347826086955,2.3369999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8816444497881313,2.415578476727056,1.2837592548363983
I-95 NB AM,110+04152,380,1.8656521739130434,2.2779999999999996,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.9283822149608005,2.3545946812084866,1.2210207410859937
I-95 NB AM,110+04152,385,1.8856521739130434,2.288,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.9490546880179425,2.364930917737058,1.2133732995157942
I-95 NB AM,110+04152,390,1.9956521739130435,2.3850000000000002,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,2.0627532898322243,2.4651924120641975,1.1950980392156865
I-95 NB AM,110+04152,395,1.8513043478260869,2.272,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.913551962550242,2.3483929392913443,1.227242837012682
I-95 NB AM,110+04152,400,1.9930434782608697,2.568,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,2.060056880303032,2.6543455405370477,1.28848167539267
I-95 NB AM,110+04152,405,2.0156521739130433,2.837999999999999,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,2.0834257628893664,2.9334239268084654,1.407981018119068
I-95 NB AM,110+04152,410,2.026086956521739,2.7309999999999994,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,2.094211401006136,2.8228261959527554,1.3479184549356222
I-95 NB AM,110+04152,415,1.9295652173913045,2.6539999999999995,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.9944442484260156,2.743237174682758,1.375439387111311
I-95 NB AM,110+04152,420,2.1056521739130436,2.452,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,2.176451891646506,2.5344451968056236,1.164484823456535
I-95 NB AM,110+04152,425,2.197391304347826,2.917,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,2.2712756267564407,3.0150801953841775,1.3274831816383061
I-95 NB AM,110+04152,430,2.026521739130435,2.9699999999999993,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,2.094660802594335,3.069862248985604,1.4655653293284698
I-95 NB AM,110+04152,435,1.8886956521739129,2.4779999999999993,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.9522004991353337,2.5613194117799076,1.3120165745856351
I-95 NB AM,110+04152,440,1.858695652173913,2.6389999999999993,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.9211917895496207,2.727732819889902,1.4198128654970756
I-95 NB AM,110+04152,445,1.7943478260869568,2.755,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8546803544962072,2.8476331636213263,1.5353767870123574
I-95 NB AM,110+04152,450,1.8256521739130436,2.4179999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8870372688465165,2.4993019926084816,1.3244582043343651
I-95 NB AM,110+04152,455,1.808695652173913,2.3369999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8695106069067653,2.415578476727056,1.292091346153846
I-95 NB AM,110+04152,460,1.713913043478261,2.37,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.7715410606794397,2.449688057271341,1.382800608828006
I-95 NB AM,110+04152,465,1.7682608695652176,2.328,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8277162592042826,2.4062758638513424,1.3165478239488564
I-95 NB AM,110+04152,470,1.751304347826087,2.364,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8101895972645314,2.443486315354198,1.3498510427010921
I-95 NB AM,110+04152,475,1.7369565217391305,2.2939999999999996,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.795359344853973,2.3711326596542004,1.3207008760951187
I-95 NB AM,110+04152,480,1.663478260869565,2.231,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.7194104764483855,2.306014369524203,1.3411657083115527
I-95 NB AM,110+04152,485,1.64,2.166,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.6951427906856535,2.2388288320884913,1.3207317073170732
I-95 NB AM,110+04152,490,1.6556521739130434,2.267,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.7113212478608082,2.343224821027059,1.369248949579832
I-95 NB AM,110+04152,495,1.6947826086956523,2.372,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.7517673907986953,2.451755304577055,1.3995895330938941
I-95 NB AM,110+04152,500,1.7639130434782608,2.3099999999999996,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8232222433222949,2.387670638099914,1.3095883657875276
I-95 NB AM,110+04152,505,1.7430434782608697,2.242,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8016509670887555,2.3173842297056315,1.286255924170616
I-95 NB AM,110+04152,510,1.6339130434782607,2.148,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.6888511684508711,2.2202236063370635,1.3146354443853114
I-95 NB AM,110+04152,515,1.6604347826086956,2.171,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.7162646653309943,2.2439969503527766,1.307488871432312
I-95 NB AM,110+04152,520,1.7747826086956522,2.2279999999999998,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8344572830272636,2.3029134985656317,1.2553650171484565
I-95 NB AM,110+04152,525,1.7552173913043476,2.2849999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.8142342115583199,2.3618300467784867,1.3018330443398562
I-95 NB AM,110+04152,530,1.6960869565217391,2.115,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.7531155955632913,2.186114025792779,1.246987951807229
I-95 NB AM,110+04152,535,1.7004347826086956,2.3159999999999994,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.7576096114452786,2.3938723800170565,1.362004602403477
I-95 NB AM,110+04152,540,1.6443478260869566,2.3719999999999994,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.699636806567641,2.4517553045770546,1.4425171866737172
I-95 NB AM,110+04152,545,1.5799999999999998,1.956,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.633125371514227,2.021767864988499,1.237974683544304
I-95 NB AM,110+04152,550,1.4891304347826086,1.986,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.5392004395806902,2.0527765745742124,1.3336642335766424
I-95 NB AM,110+04152,555,1.451304347826087,1.9569999999999996,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.5001025014073996,2.0228014886413557,1.3484421809466745
I-95 NB AM,110+04152,560,1.4408695652173913,1.9189999999999998,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.48931686329063,1.983523789832786,1.3318346409173203
I-95 NB AM,110+04152,565,1.4591304347826088,2.0829999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.5081917299949772,2.1530380689013513,1.4275625744934441
I-95 NB AM,110+04152,570,1.3908695652173915,1.8519999999999999,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.4376356806477748,1.9142710050913598,1.331541106595811
I-95 NB AM,110+04152,575,1.477391304347826,1.8889999999999998,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.527066596699324,1.9525150802470728,1.2786050618010594
I-95 NB AM,110+04152,580,1.4417391304347824,1.8389999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.4902156664670272,1.9008338976042174,1.2755428226779253
I-95 NB AM,110+04152,585,1.4056521739130434,1.785,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.4529153346465318,1.845018220349934,1.2698731828023508
I-95 NB AM,110+04152,590,1.37,1.7229999999999999,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.4160644044142352,1.7809335538727933,1.2576642335766421
I-95 NB AM,110+04152,595,1.326086956521739,1.692,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.370674844006162,1.748891220634223,1.2759344262295083
I-95 NB AM,110+04152,600,1.311304347826087,1.809,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.355395190007405,1.8698251880185044,1.3795424403183023
I-95 NB AM,110+04152,605,1.1943478260869564,1.53,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.2345061627819434,1.581444188871372,1.2810338551146707
I-95 NB AM,110+04152,610,1.1695652173913045,1.6099999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.2088902722546153,1.66413408109994,1.376579925650557
I-95 NB AM,110+04152,615,1.12,1.5679999999999994,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.1576584911999586,1.6207218876799414,1.3999999999999992
I-95 NB AM,110+04152,620,1.102608695652174,1.4269999999999996,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.1396824276720088,1.4749809526270896,1.2942034700315455
I-95 NB AM,110+04152,625,1.1208695652173915,1.5509999999999997,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.1585572943763562,1.6031502855813708,1.3837470907680367
I-95 NB AM,110+04152,630,1.1300000000000001,1.6019999999999999,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.1679947277285296,1.6558650918770834,1.4176991150442475
I-95 NB AM,110+04152,635,1.0995652173913044,1.3889999999999996,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.1365366165546178,1.4357032538185195,1.2632265717674966
I-95 NB AM,110+04152,640,1.1082608695652174,1.4419999999999995,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.1455246483185926,1.4904853074199462,1.3011377010592384
I-95 NB AM,110+04152,645,1.0704347826086957,1.108,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.106426710145302,1.1452550073656733,1.0350934199837531
I-95 NB AM,110+04152,650,1.068695652173913,1.1809999999999998,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.1046291037925071,1.2207095340242418,1.1050854353132626
I-95 NB AM,110+04152,655,1.072608695652174,1.108,23,38.66284,1.1285458333333334,11.964985,10.836439166666667,0.9674701205180778,1.108673718086296,1.1452550073656733,1.0329955411430887
I-95 NB AM,110+04153,300,0.4339130434782609,0.45,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.0261735288016371,1.0642180383864672,1.0370741482965933
I-95 NB AM,110+04153,305,0.44130434782608696,0.459,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.0436534386108833,1.0855023991541968,1.0400985221674877
I-95 NB AM,110+04153,310,0.44608695652173913,0.47,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.0549639684874546,1.1115166178703102,1.053606237816764
I-95 NB AM,110+04153,315,0.4543478260869565,0.47,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.0745003382742593,1.1115166178703102,1.0344497607655503
I-95 NB AM,110+04153,320,0.45826086956521733,0.489,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.083754408173272,1.1564502683799611,1.0670777988614801
I-95 NB AM,110+04153,325,0.4643478260869565,0.49,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.0981496280161807,1.1588151973541532,1.0552434456928839
I-95 NB AM,110+04153,330,0.46304347826086956,0.49,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.0950649380498432,1.1588151973541532,1.0582159624413146
I-95 NB AM,110+04153,335,0.4673913043478261,0.48,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1053472379376352,1.1351659076122318,1.0269767441860465
I-95 NB AM,110+04153,340,0.47565217391304343,0.508,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1248836077244397,1.201383918889612,1.0680073126142597
I-95 NB AM,110+04153,345,0.4730434782608695,0.49,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1187142277917645,1.1588151973541532,1.0358455882352942
I-95 NB AM,110+04153,350,0.4730434782608696,0.499,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1187142277917648,1.1800995581218825,1.0548713235294116
I-95 NB AM,110+04153,355,0.47782608695652173,0.5,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1300247576683358,1.1824644870960748,1.0464058234758873
I-95 NB AM,110+04153,360,0.4769565217391304,0.509,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1279682976907772,1.203748847863804,1.0671832269826802
I-95 NB AM,110+04153,365,0.48,0.5,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1351659076122318,1.1824644870960748,1.0416666666666667
I-95 NB AM,110+04153,370,0.4791304347826087,0.519,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1331094476346735,1.2273981376057257,1.0832123411978223
I-95 NB AM,110+04153,375,0.4891304347826087,0.519,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1567587373765948,1.2273981376057257,1.0610666666666666
I-95 NB AM,110+04153,380,0.5017391304347826,0.539,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1865774070511914,1.2746967170895687,1.074263431542461
I-95 NB AM,110+04153,385,0.5021739130434782,0.548,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.1876056370399708,1.295981077857298,1.0912554112554114
I-95 NB AM,110+04153,390,0.5343478260869565,0.6259999999999999,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.2636946562096312,1.4804455378442853,1.171521562245728
I-95 NB AM,110+04153,395,0.5473913043478261,0.7809999999999999,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.2945415558730071,1.8470095288440687,1.4267672756155676
I-95 NB AM,110+04153,400,0.6191304347826087,0.8959999999999998,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.4641995040215743,2.1189763608761654,1.4471910112359547
I-95 NB AM,110+04153,405,0.6634782608695652,1.4459999999999993,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.569078962877052,3.4196872966818463,2.1794233289646123
I-95 NB AM,110+04153,410,0.7043478260869565,0.9439999999999998,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.6657325818222966,2.2324929516373886,1.3402469135802468
I-95 NB AM,110+04153,415,0.6178260869565217,0.9919999999999993,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.4611148140552368,2.346009542398611,1.6056298381421523
I-95 NB AM,110+04153,420,0.5982608695652174,1.4319999999999988,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.414844464560173,3.3865782910431554,2.393604651162789
I-95 NB AM,110+04153,425,0.5869565217391305,0.7619999999999998,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.388110484851914,1.8020758783344175,1.2982222222222217
I-95 NB AM,110+04153,430,0.587391304347826,0.608,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.3891387148406928,1.437876816308827,1.0350851221317543
I-95 NB AM,110+04153,435,0.5465217391304348,0.698,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.2924850958954486,1.6507204239861202,1.277167859984089
I-95 NB AM,110+04153,440,0.5869565217391305,1.025,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.388110484851914,2.424052198546953,1.746296296296296
I-95 NB AM,110+04153,445,0.5747826086956522,0.8799999999999999,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.3593200451660965,2.0811374972890913,1.5310136157337364
I-95 NB AM,110+04153,450,0.6139130434782609,1.079,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.4518607441562241,2.551758363153329,1.7575779036827193
I-95 NB AM,110+04153,455,0.66,1.4249999999999994,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.5608531229668188,3.3700237882238118,2.159090909090908
I-95 NB AM,110+04153,460,0.6739130434782609,1.2369999999999997,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.5937564826077528,2.925417141075688,1.8355483870967737
I-95 NB AM,110+04153,465,0.6343478260869565,1.4399999999999995,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.500187553628846,3.405497722836694,2.2700479780671685
I-95 NB AM,110+04153,470,0.6321739130434783,1.2479999999999996,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.4950464036849502,2.9514313597918016,1.9741403026134794
I-95 NB AM,110+04153,475,0.6339130434782608,1.1359999999999997,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.4991593236400669,2.686559314682281,1.792043895747599
I-95 NB AM,110+04153,480,0.5891304347826086,1.031,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.3932516347958097,2.438241772392106,1.7500369003690037
I-95 NB AM,110+04153,485,0.542608695652174,0.8629999999999999,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.283231025996436,2.040933704727825,1.5904647435897432
I-95 NB AM,110+04153,490,0.5660869565217391,0.9359999999999997,23,38.67161,0.49183999999999994,13.038425,12.546585,0.4228456798968333,1.3387554453905124,2.2135735198438513,1.6534562211981563
