tmc_code,date_local,demand_capacity_ratio,P_hr,length_mi,freeflow_speed_mph,network_link_id,road_order,source_5min_bins,mean_pm_travel_time_min,mean_pm_speed_mph,complete_pm_window,alpha,beta,f_d,n,reliability,calibration_scope,n_episodes,duration_r2,speed_r2,free_flow_travel_time_min,observed_daily_pm_tti,analysis_eligible,analysis_scope,demand_capacity_basis
110N04156,2025-10-23,0.5192797140530527,2.25,0.739942,66.6465,32265,854.0,48,1.0554166666666667,46.612500000000004,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.584354514160119,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04156,2025-10-27,0.9045918479955044,3.75,0.739942,66.6465,32265,854.0,48,1.0170833333333333,45.99270833333333,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.5268098575068496,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04156,2025-10-28,0.5972174914329103,2.5,0.739942,66.6465,32265,854.0,48,0.995,47.40854166666667,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.4936591313913794,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04156,2025-10-29,0.7757521139779661,3.25,0.739942,66.6465,32265,854.0,48,1.0858333333333332,44.149375,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.630014948243691,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04156,2025-10-31,0.6586539185805043,2.75,0.739942,66.6465,32265,854.0,48,1.0158333333333334,46.048750000000005,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.5249334013116345,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-01,1.0470851820500628,4.5,0.442042,68.067,31912,852.0,48,0.7483333333333334,38.990833333333335,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,1.9205115124807146,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-02,1.1148140967030589,5.25,0.442042,68.067,31912,852.0,48,1.099375,25.573541666666667,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,2.8214196134077754,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-03,0.6025323615396485,2.75,0.442042,68.067,31912,852.0,48,0.6527083333333333,48.177083333333336,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,1.6751009378068147,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-06,0.9612939396327994,4.25,0.442042,68.067,31912,852.0,48,0.7547916666666666,40.74604166666666,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,1.9370860828835266,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-09,1.0676079758178785,4.75,0.442042,68.067,31912,852.0,48,0.8266666666666667,37.548541666666665,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,2.1215450115599874,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-14,0.96222472384925,4.5,0.442042,68.067,31912,852.0,48,1.05,29.434375,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,2.694704349360468,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-16,0.8974607973319141,4.0,0.442042,68.067,31912,852.0,48,0.8147916666666667,37.603541666666665,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,2.091069188561268,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-17,0.9635592661138468,4.25,0.442042,68.067,31912,852.0,48,0.723125,42.217708333333334,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,1.855817221553608,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-21,0.582692025283399,2.5,0.442042,68.067,31912,852.0,48,0.6616666666666667,44.18395833333333,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,1.6980914709461996,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-22,1.052512398365015,4.75,0.442042,68.067,31912,852.0,48,0.9343750000000001,33.409166666666664,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,2.397966072793988,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-23,1.1543916843358175,5.25,0.442042,68.067,31912,852.0,48,0.9102083333333333,34.608125,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,2.3359450996737863,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-28,0.6658153309791486,3.0,0.442042,68.067,31912,852.0,48,0.72125,43.61708333333333,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,1.8510052495011784,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-29,0.8140826363471537,3.75,0.442042,68.067,31912,852.0,48,0.8875000000000001,35.32041666666667,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,2.277666771483253,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04157,2025-10-30,0.9936603534650044,4.5,0.442042,68.067,31912,852.0,48,0.9310416666666667,33.086875,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.38965313588082334,2.389411455811891,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-01,0.8151434525988877,4.5,0.529828,67.81,31907,850.001,48,1.4325,29.490416666666665,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,3.0556402266395892,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-02,1.2110489020334243,6.0,0.529828,67.81,31907,850.001,48,1.7189583333333334,21.546041666666667,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,3.66667939354323,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-03,0.5151019644456452,2.5,0.529828,67.81,31907,850.001,48,0.81,49.437916666666666,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,1.7277965679428042,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-06,0.4692149276592335,2.0,0.529828,67.81,31907,850.001,48,0.6747916666666667,50.705625,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,1.4393860811642858,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-07,0.5265902511813824,2.25,0.529828,67.81,31907,850.001,48,0.68125,50.89791666666667,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,1.4531622369272041,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-09,0.963330086254456,4.5,0.529828,67.81,31907,850.001,48,1.1272916666666666,37.5625,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,2.404605768811346,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-10,0.5633225484892467,2.5,0.529828,67.81,31907,850.001,48,0.7441666666666666,49.05041666666667,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,1.5873686575853128,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-14,0.7895038599538368,3.75,0.529828,67.81,31907,850.001,48,1.255625,32.71,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,2.678351315584177,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-16,0.8003278421835721,3.5,0.529828,67.81,31907,850.001,48,0.815,45.491875,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,1.7384619788560312,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-17,0.8382555515347324,3.75,0.529828,67.81,31907,850.001,48,0.8300000000000001,45.03375,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,1.770458211595713,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-21,0.3691564533828122,1.5,0.529828,67.81,31907,850.001,48,0.6229166666666667,53.02875,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,1.3287324429395537,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-22,0.8504764835490528,3.75,0.529828,67.81,31907,850.001,48,0.985,39.62708333333333,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,2.1010859499057557,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-23,0.6039184715316244,3.0,0.529828,67.81,31907,850.001,48,1.2608333333333335,36.547916666666666,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,2.689461118618789,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-24,0.5308457654784029,2.25,0.529828,67.81,31907,850.001,48,0.6177083333333333,54.509791666666665,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,1.317622639904942,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-29,0.7005040558593834,3.25,0.529828,67.81,31907,850.001,48,1.04,37.300625000000004,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,2.218405469951255,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
110N04158,2025-10-30,0.6596662393388245,3.75,0.529828,67.81,31907,850.001,48,1.2420833333333332,34.72083333333333,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.46880519097478246,2.6494658276941867,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity
