station_id,link_id,station_name,milepost,direction,lanes,date_local,peak_window_start_local,peak_window_end_local,D_vph_link,C_vph_link,dc_ratio,ln_dc,free_flow_speed_p95_mph,peak_window_harmonic_speed_mph,peak_window_tti,within_dc_analysis_range
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-02,2025-06-02T06:30:00,2025-06-02T07:30:00,10324.0,11232.0,0.9191595441595442,-0.08429556542708788,66.4,54.51992927871234,1.2179032672723278,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-03,2025-06-03T06:25:00,2025-06-03T07:25:00,10222.0,11232.0,0.9100783475783476,-0.09422458693736746,66.4,45.396001203069446,1.462683898147187,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-04,2025-06-04T06:20:00,2025-06-04T07:20:00,10501.0,11232.0,0.9349180911680912,-0.06729635655959894,66.4,55.25863463093372,1.2016221617395766,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-05,2025-06-05T06:30:00,2025-06-05T07:30:00,10176.0,11232.0,0.905982905982906,-0.09873484068568897,66.4,49.45878844192307,1.3425318753606377,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-06,2025-06-06T06:45:00,2025-06-06T07:45:00,10737.0,11232.0,0.9559294871794872,-0.045071126831456816,66.4,59.43733520104754,1.1171429502248236,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-09,2025-06-09T06:45:00,2025-06-09T07:45:00,10376.0,11232.0,0.9237891737891738,-0.07927140026931254,66.4,53.83881744816665,1.2333108925344922,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-10,2025-06-10T06:40:00,2025-06-10T07:40:00,10598.0,11232.0,0.9435541310541311,-0.05810154321288491,66.4,55.81364149450507,1.1896733168097835,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-11,2025-06-11T06:40:00,2025-06-11T07:40:00,10751.0,11232.0,0.9571759259259259,-0.043768073780364306,66.4,57.31545275281488,1.1585008372238492,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-12,2025-06-12T06:45:00,2025-06-12T07:45:00,10634.0,11232.0,0.9467592592592593,-0.05471043220130852,66.4,52.747339410115885,1.2588312650944025,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-13,2025-06-13T06:45:00,2025-06-13T07:45:00,10243.0,11232.0,0.9119480056980057,-0.09217230182905774,66.4,59.35197236889477,1.118749678398202,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-16,2025-06-16T06:35:00,2025-06-16T07:35:00,10822.0,11232.0,0.9634971509971509,-0.03718574806291184,66.4,57.06576846568229,1.1635697158784615,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-17,2025-06-17T06:20:00,2025-06-17T07:20:00,10326.0,11232.0,0.9193376068376068,-0.08410186082599799,66.4,56.93911997166555,1.166157819668489,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-18,2025-06-18T06:30:00,2025-06-18T07:30:00,10510.0,11232.0,0.9357193732193733,-0.0664396623945955,66.4,58.6814191500124,1.1315336432177265,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-20,2025-06-20T06:55:00,2025-06-20T07:55:00,10320.0,11232.0,0.9188034188034188,-0.08468308723003867,66.4,59.47991687217952,1.116343187612241,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-23,2025-06-23T07:05:00,2025-06-23T08:05:00,10819.0,11232.0,0.9632300569800569,-0.037462999578019004,66.4,52.456123592233205,1.2658198023963663,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-24,2025-06-24T06:30:00,2025-06-24T07:30:00,10904.0,11232.0,0.9707977207977208,-0.02963715288922386,66.4,58.04814744209431,1.1438780206764918,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-25,2025-06-25T06:40:00,2025-06-25T07:40:00,10826.0,11232.0,0.9638532763532763,-0.036816198908669176,66.4,55.45963423120063,1.1972671821669627,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-26,2025-06-26T06:35:00,2025-06-26T07:35:00,10565.0,11232.0,0.9406160968660968,-0.061220196215435334,66.4,53.79934291769322,1.2342158174977034,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-27,2025-06-27T06:35:00,2025-06-27T07:35:00,10576.0,11232.0,0.9415954415954416,-0.06017956417412481,66.4,59.79487814824415,1.1104630037940768,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-06-30,2025-06-30T06:30:00,2025-06-30T07:30:00,10221.0,11232.0,0.9099893162393162,-0.09432241993651612,66.4,58.88199536507073,1.127679175753426,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-01,2025-07-01T06:40:00,2025-07-01T07:40:00,10189.0,11232.0,0.9071403133903134,-0.09745814029130699,66.4,52.83122321544268,1.2568325311951352,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-02,2025-07-02T06:35:00,2025-07-02T07:35:00,10751.0,11232.0,0.9571759259259259,-0.043768073780364306,66.4,57.31250484929849,1.1585604254184458,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-03,2025-07-03T06:40:00,2025-07-03T07:40:00,10621.0,11232.0,0.9456018518518519,-0.05593367394405273,66.4,58.92899604349218,1.1267797596788158,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-07,2025-07-07T06:40:00,2025-07-07T07:40:00,10838.0,11232.0,0.9649216524216524,-0.03570837013953287,66.4,58.111087928907004,1.1426390791587595,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-08,2025-07-08T06:30:00,2025-07-08T07:30:00,10004.0,11232.0,0.8906695156695157,-0.11578183426808267,66.4,43.73986245701659,1.518066044794989,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-09,2025-07-09T06:25:00,2025-07-09T07:25:00,10278.0,11232.0,0.9150641025641025,-0.08876115871341748,66.4,47.900244169384884,1.386214228161265,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-10,2025-07-10T06:25:00,2025-07-10T07:25:00,9962.0,11232.0,0.8869301994301995,-0.11998899263236362,66.4,48.60023471657516,1.366248545654744,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-11,2025-07-11T07:05:00,2025-07-11T08:05:00,10575.0,11232.0,0.9415064102564102,-0.06027412235111365,66.4,56.02182351182149,1.1852523862595896,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-14,2025-07-14T06:40:00,2025-07-14T07:40:00,10168.0,11232.0,0.9052706552706553,-0.09952131339630234,66.4,55.34458611378608,1.1997560134153769,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-15,2025-07-15T06:30:00,2025-07-15T07:30:00,10615.0,11232.0,0.9450676638176638,-0.05649875212823588,66.4,56.10200717019951,1.1835583671464542,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-16,2025-07-16T06:40:00,2025-07-16T07:40:00,10532.0,11232.0,0.9376780626780626,-0.06434860564939238,66.4,53.63164646196671,1.238074987071077,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-17,2025-07-17T06:25:00,2025-07-17T07:25:00,10251.0,11232.0,0.9126602564102564,-0.09139158548219085,66.4,59.11847322665247,1.1231683833483168,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-18,2025-07-18T08:05:00,2025-07-18T09:05:00,10147.0,11232.0,0.9034009971509972,-0.10158875198650942,66.4,54.177801775947366,1.2255942069151793,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-21,2025-07-21T06:30:00,2025-07-21T07:30:00,10131.0,11232.0,0.9019764957264957,-0.10316681721191495,66.4,57.417834935813104,1.1564351054725066,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-22,2025-07-22T06:35:00,2025-07-22T07:35:00,10161.0,11232.0,0.9046474358974359,-0.10020998477971095,66.4,47.45308498516092,1.3992767808618551,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-23,2025-07-23T06:35:00,2025-07-23T07:35:00,10869.0,11232.0,0.9676816239316239,-0.03285214670240543,66.4,56.927850396089866,1.1663886751037544,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-24,2025-07-24T06:20:00,2025-07-24T07:20:00,10282.0,11232.0,0.9154202279202279,-0.08837205365014239,66.4,54.44652001010678,1.2195453444531317,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-25,2025-07-25T06:45:00,2025-07-25T07:45:00,10480.0,11232.0,0.9330484330484331,-0.06929816839055915,66.4,55.764249678821216,1.1907270407552557,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-28,2025-07-28T06:45:00,2025-07-28T07:45:00,10515.0,11232.0,0.9361645299145299,-0.0659640381287922,66.4,55.10265627221543,1.2050235776651854,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-29,2025-07-29T06:40:00,2025-07-29T07:40:00,10564.0,11232.0,0.9405270655270656,-0.061314852848569495,66.4,54.90047827384297,1.2094612303520846,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-30,2025-07-30T06:30:00,2025-07-30T07:30:00,10530.0,11232.0,0.9375,-0.06453852113757118,66.4,57.8161748356322,1.1484675385179164,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-07-31,2025-07-31T06:35:00,2025-07-31T07:35:00,9988.0,11232.0,0.8892450142450142,-0.11738247486592854,66.4,43.75034814992955,1.5177022082761855,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-01,2025-08-01T06:45:00,2025-08-01T07:45:00,10589.0,11232.0,0.9427528490028491,-0.05895112083513786,66.4,58.9431834095774,1.1265085487257713,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-04,2025-08-04T06:40:00,2025-08-04T07:40:00,10813.0,11232.0,0.9626958689458689,-0.038017733320055314,66.4,57.31151881042145,1.1585803583332348,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-05,2025-08-05T06:25:00,2025-08-05T07:25:00,10686.0,11232.0,0.9513888888888888,-0.049832373747875754,66.4,59.43506816238709,1.1171855615372308,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-06,2025-08-06T06:40:00,2025-08-06T07:40:00,10863.0,11232.0,0.9671474358974359,-0.03340432783184147,66.4,56.18590581641298,1.1817910387875832,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-07,2025-08-07T06:35:00,2025-08-07T07:35:00,10315.0,11232.0,0.9183582621082621,-0.08516770076024016,66.4,47.39487080971987,1.4009954846502612,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-08,2025-08-08T06:50:00,2025-08-08T07:50:00,10507.0,11232.0,0.9354522792022792,-0.06672514557681705,66.4,59.20042414203808,1.121613585752159,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-11,2025-08-11T06:40:00,2025-08-11T07:40:00,10718.0,11232.0,0.9542378917378918,-0.04684227621079678,66.4,56.5851092458678,1.173453597332216,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-12,2025-08-12T06:35:00,2025-08-12T07:35:00,10748.0,11232.0,0.9569088319088319,-0.044047156530210504,66.4,56.936680877332236,1.1662077763727763,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-13,2025-08-13T06:40:00,2025-08-13T07:40:00,10773.0,11232.0,0.9591346153846154,-0.04172384337139979,66.4,54.31175731788202,1.2225713782628418,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-14,2025-08-14T06:40:00,2025-08-14T07:40:00,10740.0,11232.0,0.9561965811965812,-0.04479175820273663,66.4,54.735802504139954,1.2130999631361543,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-15,2025-08-15T06:50:00,2025-08-15T07:50:00,10674.0,11232.0,0.9503205128205128,-0.05095596937170226,66.4,57.946154271604,1.1458914027110638,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-18,2025-08-18T06:45:00,2025-08-18T07:45:00,9968.0,11232.0,0.8874643874643875,-0.11938688523835794,66.4,40.644420464164334,1.6336805702161268,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-19,2025-08-19T06:25:00,2025-08-19T07:25:00,10310.0,11232.0,0.9179131054131054,-0.08565254925458671,66.4,50.30759045733961,1.3198803480024872,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-20,2025-08-20T06:30:00,2025-08-20T07:30:00,9875.0,11232.0,0.8791844729344729,-0.1287605364962698,66.4,37.67642657380405,1.762375204822824,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-21,2025-08-21T06:20:00,2025-08-21T07:20:00,9808.0,11232.0,0.8732193732193733,-0.13556846808959966,66.4,42.49340060621369,1.5625955807897973,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-22,2025-08-22T06:40:00,2025-08-22T07:40:00,10199.0,11232.0,0.9080306267806267,-0.09647717101507426,66.4,57.30726191439151,1.158666419958987,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-25,2025-08-25T06:35:00,2025-08-25T07:35:00,10749.0,11232.0,0.9569978632478633,-0.04395412029252881,66.4,57.363755627664254,1.1575253271593315,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-26,2025-08-26T06:25:00,2025-08-26T07:25:00,10679.0,11232.0,0.9507656695156695,-0.05048765109404713,66.4,57.20474842532879,1.1607428024384039,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-27,2025-08-27T06:35:00,2025-08-27T07:35:00,9932.0,11232.0,0.8842592592592593,-0.12300497963753508,66.4,34.00512560734294,1.9526468087993722,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-28,2025-08-28T06:40:00,2025-08-28T07:40:00,10594.0,11232.0,0.9431980056980057,-0.058479044161120354,66.4,53.51740225738442,1.2407179197648373,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-08-29,2025-08-29T06:40:00,2025-08-29T07:40:00,10054.0,11232.0,0.8951210826210826,-0.11079628201307185,66.4,54.46780659322892,1.2190687334976036,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-02,2025-09-02T06:35:00,2025-09-02T07:35:00,10212.0,11232.0,0.9091880341880342,-0.09520334790421792,66.4,54.485692615355376,1.218668549719177,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-03,2025-09-03T08:35:00,2025-09-03T09:35:00,9827.0,11232.0,0.8749109686609686,-0.13363314790316555,66.4,32.737290691622626,2.0282680269870825,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-04,2025-09-04T06:30:00,2025-09-04T07:30:00,9858.0,11232.0,0.8776709401709402,-0.1304835390002693,66.4,45.32745189842879,1.4648959343399945,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-05,2025-09-05T07:05:00,2025-09-05T08:05:00,10755.0,11232.0,0.9575320512820513,-0.04339608456376189,66.4,53.92290353881601,1.2313876969218183,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-08,2025-09-08T06:35:00,2025-09-08T07:35:00,10028.0,11232.0,0.8928062678062678,-0.11338566698740833,66.4,40.18434648932606,1.6523847169603085,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-09,2025-09-09T06:40:00,2025-09-09T07:40:00,10343.0,11232.0,0.9208511396011396,-0.0824568848877887,66.4,48.556536339884,1.367478098833411,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-10,2025-09-10T06:30:00,2025-09-10T07:30:00,10365.0,11232.0,0.9228098290598291,-0.08033210139571234,66.4,50.176373871370494,1.3233319763245455,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-11,2025-09-11T06:25:00,2025-09-11T07:25:00,10007.0,11232.0,0.8909366096866097,-0.11548199917513625,66.4,49.08414603306864,1.3527789595293243,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-12,2025-09-12T06:45:00,2025-09-12T07:45:00,10523.0,11232.0,0.9368767806267806,-0.06520350952478021,66.4,57.092624007483224,1.1630223895699179,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-15,2025-09-15T06:40:00,2025-09-15T07:40:00,10698.0,11232.0,0.9524572649572649,-0.04871003917439701,66.4,51.767667547180025,1.2826538869939303,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-16,2025-09-16T06:25:00,2025-09-16T07:25:00,10095.0,11232.0,0.8987713675213675,-0.10672659551865446,66.4,49.96688906397967,1.3288800092192792,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-17,2025-09-17T06:35:00,2025-09-17T07:35:00,9872.0,11232.0,0.8789173789173789,-0.12906438012042337,66.4,37.221895551374026,1.7838962529018458,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-18,2025-09-18T06:30:00,2025-09-18T07:30:00,10078.0,11232.0,0.8972578347578347,-0.108412017025049,66.4,49.47179788472405,1.342178833983777,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-19,2025-09-19T06:35:00,2025-09-19T07:35:00,9749.0,11232.0,0.8679665242165242,-0.14160213163632085,66.4,45.588710046129336,1.4565009611549127,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-22,2025-09-22T06:30:00,2025-09-22T07:30:00,10353.0,11232.0,0.9217414529914529,-0.08149051449947932,66.4,53.28686958198024,1.246085583951326,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-23,2025-09-23T06:20:00,2025-09-23T07:20:00,9413.0,11232.0,0.8380519943019943,-0.17667513471837215,66.4,39.0408378250757,1.7007831721621425,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-24,2025-09-24T06:20:00,2025-09-24T07:20:00,9624.0,11232.0,0.8568376068376068,-0.1545068686110776,66.4,49.62309988787661,1.3380864990303063,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-25,2025-09-25T07:05:00,2025-09-25T08:05:00,9796.0,11232.0,0.8721509971509972,-0.13679270819353395,66.4,33.16038917688985,2.002389044525313,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-26,2025-09-26T06:55:00,2025-09-26T07:55:00,10472.0,11232.0,0.9323361823361823,-0.07006181867585652,66.4,55.41496897380822,1.1982321966359637,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-29,2025-09-29T06:25:00,2025-09-29T07:25:00,9886.0,11232.0,0.8801638176638177,-0.12764723239868772,66.4,48.36821269316791,1.3728024316552658,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-09-30,2025-09-30T06:25:00,2025-09-30T07:25:00,10178.0,11232.0,0.9061609686609686,-0.09853831911681442,66.4,52.19612320724038,1.2721251296071225,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-01,2025-10-01T06:30:00,2025-10-01T07:30:00,10718.0,11232.0,0.9542378917378918,-0.04684227621079678,66.4,58.21179889014438,1.1406622242564288,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-02,2025-10-02T06:30:00,2025-10-02T07:30:00,9608.0,11232.0,0.8554131054131054,-0.15617076250577286,66.4,39.228894770582734,1.6926298940696272,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-03,2025-10-03T07:20:00,2025-10-03T08:20:00,10132.0,11232.0,0.9020655270655271,-0.10306811514402646,66.4,44.00985201807335,1.5087530849395216,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-06,2025-10-06T06:35:00,2025-10-06T07:35:00,10419.0,11232.0,0.9276175213675214,-0.0751357848534086,66.4,56.3755620998567,1.1778153073203466,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-08,2025-10-08T06:25:00,2025-10-08T07:25:00,10464.0,11232.0,0.9316239316239316,-0.0708260525686124,66.4,59.46828386843557,1.1165615632510901,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-09,2025-10-09T06:30:00,2025-10-09T07:30:00,10377.0,11232.0,0.9238782051282052,-0.0791750286603139,66.4,53.85643697444073,1.2329074058781908,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-10,2025-10-10T06:40:00,2025-10-10T07:40:00,10277.0,11232.0,0.9149750712250713,-0.08885845864051922,66.4,57.03930518023914,1.164109552004217,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-14,2025-10-14T06:35:00,2025-10-14T07:35:00,9675.0,11232.0,0.8613782051282052,-0.14922160836760975,66.4,53.956987638478225,1.2306098413961184,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-15,2025-10-15T06:25:00,2025-10-15T07:25:00,10084.0,11232.0,0.8977920227920227,-0.10781683795778196,66.4,49.697436419779926,1.3360850133020612,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-16,2025-10-16T06:25:00,2025-10-16T07:25:00,9884.0,11232.0,0.8799857549857549,-0.12784955915709173,66.4,47.82705155380696,1.3883356352272287,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-17,2025-10-17T06:40:00,2025-10-17T07:40:00,9694.0,11232.0,0.8630698005698005,-0.1472597098602711,66.4,55.350495791932445,1.1996279175096038,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-20,2025-10-20T06:35:00,2025-10-20T07:35:00,9894.0,11232.0,0.8808760683760684,-0.1268383344779385,66.4,52.33700625442812,1.2687007674303505,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-21,2025-10-21T06:25:00,2025-10-21T07:25:00,10186.0,11232.0,0.9068732193732194,-0.09775261882104239,66.4,43.12281792916883,1.539788056269073,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-22,2025-10-22T06:30:00,2025-10-22T07:30:00,10244.0,11232.0,0.9120370370370371,-0.09207467894617644,66.4,49.334082534116476,1.3459255060450708,True
1201525,L405S-004,HARBOR 1,10.97,S,6,2025-10-23,2025-10-23T09:00:00,2025-10-23T10:00:00,9487.0,11232.0,0.8446403133903134,-0.16884440687271549,66.4,38.10784429205041,1.7424234100235252,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-02,2025-06-02T06:25:00,2025-06-02T07:25:00,8832.0,9360.0,0.9435897435897436,-0.058063800954761206,67.1,57.585403358685255,1.1652258399936988,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-03,2025-06-03T06:15:00,2025-06-03T07:15:00,8612.0,9360.0,0.92008547008547,-0.08328871098738413,67.1,49.19351742202449,1.3640008585756986,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-04,2025-06-04T06:15:00,2025-06-04T07:15:00,8984.0,9360.0,0.9598290598290599,-0.041000073053358586,67.1,57.18709575013471,1.1733416275094182,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-05,2025-06-05T06:30:00,2025-06-05T07:30:00,8566.0,9360.0,0.9151709401709401,-0.08864441129632147,67.1,48.80495124443735,1.3748605067533566,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-06,2025-06-06T06:45:00,2025-06-06T07:45:00,9142.0,9360.0,0.9767094017094017,-0.023566110579948084,67.1,60.20344329336266,1.114554190414515,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-09,2025-06-09T06:40:00,2025-06-09T07:40:00,8734.0,9360.0,0.9331196581196581,-0.06922183542613145,67.1,55.59946839255111,1.2068460713734028,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-10,2025-06-10T06:40:00,2025-06-10T07:40:00,8929.0,9360.0,0.9539529914529915,-0.04714088395442125,67.1,55.88197207747685,1.2007450257297658,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-11,2025-06-11T06:40:00,2025-06-11T07:40:00,9123.0,9360.0,0.9746794871794872,-0.025646593126163415,67.1,58.2171082756102,1.152582153038873,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-12,2025-06-12T06:35:00,2025-06-12T07:35:00,9028.0,9360.0,0.9645299145299145,-0.03611443153421141,67.1,57.20111483771048,1.1730540600541506,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-13,2025-06-13T06:40:00,2025-06-13T07:40:00,8805.0,9360.0,0.9407051282051282,-0.06112554854133123,67.1,60.372594629742856,1.1114314435467851,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-16,2025-06-16T06:30:00,2025-06-16T07:30:00,9293.0,9360.0,0.9928418803418804,-0.007183861914298391,67.1,58.21150831243926,1.1526930317602053,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-17,2025-06-17T06:20:00,2025-06-17T07:20:00,8810.0,9360.0,0.9412393162393162,-0.06055785054141255,67.1,57.280906712206196,1.1714200045248482,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-18,2025-06-18T06:25:00,2025-06-18T07:25:00,8954.0,9360.0,0.9566239316239317,-0.04434493067072685,67.1,60.82275031547172,1.1032056204622418,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-20,2025-06-20T06:55:00,2025-06-20T07:55:00,8854.0,9360.0,0.9459401709401709,-0.055575956179551425,67.1,60.13425265972872,1.1158365994782897,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-23,2025-06-23T06:40:00,2025-06-23T07:40:00,9252.0,9360.0,0.9884615384615385,-0.01160554612030789,67.1,59.237553640909596,1.1327273980075465,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-24,2025-06-24T06:30:00,2025-06-24T07:30:00,9345.0,9360.0,0.9983974358974359,-0.001603849581974516,67.1,58.288992929404706,1.1511607359774858,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-25,2025-06-25T06:30:00,2025-06-25T07:30:00,9168.0,9360.0,0.9794871794871794,-0.02072613051711697,67.1,59.170811094812734,1.1340050737597946,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-26,2025-06-26T06:25:00,2025-06-26T07:25:00,8996.0,9360.0,0.9611111111111111,-0.0396652563924314,67.1,57.84081148673716,1.1600805430502295,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-27,2025-06-27T06:35:00,2025-06-27T07:35:00,9099.0,9360.0,0.9721153846153846,-0.028280773114946946,67.1,60.23467015820874,1.113976383098956,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-06-30,2025-06-30T06:30:00,2025-06-30T07:30:00,8787.0,9360.0,0.9387820512820513,-0.06317193397579457,67.1,59.59944426454263,1.1258494240678625,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-07-01,2025-07-01T06:15:00,2025-07-01T07:15:00,8636.0,9360.0,0.9226495726495727,-0.0805057778369397,67.1,58.042611834729655,1.1560472190855284,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-07-02,2025-07-02T06:30:00,2025-07-02T07:30:00,9199.0,9360.0,0.9827991452991452,-0.017350507994480523,67.1,58.69320003699068,1.1432329461966808,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-07-03,2025-07-03T06:40:00,2025-07-03T07:40:00,9124.0,9360.0,0.9747863247863248,-0.025536986067359102,67.1,59.66416833876648,1.1246280953589045,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-07-07,2025-07-07T06:35:00,2025-07-07T07:35:00,9246.0,9360.0,0.9878205128205129,-0.012254264923466936,67.1,59.37208556594444,1.1301607373295348,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-07-08,2025-07-08T06:20:00,2025-07-08T07:20:00,8434.0,9360.0,0.9010683760683761,-0.10417413516513255,67.1,50.59561355094411,1.3262019232643125,True
1201558,L405S-117,HARBOR 2,11.27,S,5,2025-07-09,2025-07-09T06:15:00,2025-07-09T07:15:00,8734.0,9360.0,0.9331196581196581,-0.06922183542613145,67.1,57.68219621740537,1.1632705479364678,True
