corridor,facility,tmc_code,date_local,road_order,lanes,capacity_speed_mph,capacity_vph_link,observed_15min_bins,threshold_multiplier,threshold_speed_mph,episode_identified,duration_h,demand_veh_link,d_over_c_h,episode_start_minute,episode_end_minute,minimum_speed_mph,minimum_speed_minute,touches_data_start,touches_data_end
I-95 NB,GP,110+04147,2025-10-24,653.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04147,2025-10-27,653.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04147,2025-10-28,653.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04147,2025-10-29,653.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04147,2025-10-30,653.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.4147957313035278,11562.291769877247,1.7518623893753404,374.3354219832034,519.223165861415,8.363333333333328,420.0,False,False
I-95 NB,GP,110+04147,2025-10-31,653.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-01,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-02,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-03,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-06,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-07,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-08,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-09,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-10,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-13,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-14,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-15,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-16,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-17,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-20,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-21,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-22,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-23,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-24,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-27,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-28,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-29,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04147,2025-10-30,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.5740156605365874,10762.576870391817,1.6306934652108813,368.6508355177578,523.091775149953,7.834444444444446,405.0,False,False
I-95 NB,GP,110P04147,2025-10-31,654.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-01,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-02,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-03,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-06,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-07,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.7172807918075202,4558.130931313977,0.690625898683936,500.7957481103817,543.8325956188329,34.44555555555556,525.0,False,False
I-95 NB,GP,110+04148,2025-10-08,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-09,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-10,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-13,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-14,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-15,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-16,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-17,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-20,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-21,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-22,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-23,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-24,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-27,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-28,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-29,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04148,2025-10-30,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.4885130244233467,12773.263060743404,1.9353428879914247,367.0011443407189,516.3119258061197,10.311111111111112,420.0,False,False
I-95 NB,GP,110+04148,2025-10-31,655.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-01,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,True,1.5822851695847011,5636.701895406555,1.281068612592399,338.10421468244095,433.041324857523,23.51222222222222,390.0,False,False
I-95 NB,GP,110+04150,2025-10-02,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-03,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,True,0.6283570597994981,2731.141714676264,0.6207140260627874,442.3565463998096,480.0579699877795,36.98222222222222,465.0,False,False
I-95 NB,GP,110+04150,2025-10-06,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-07,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,True,2.0751982290471687,6677.960352194283,1.517718261862337,404.6092285277891,529.1211222706193,11.072222222222221,450.0,False,False
I-95 NB,GP,110+04150,2025-10-08,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-09,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-10,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-13,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-14,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-15,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-16,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-17,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-20,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-21,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,True,1.553329233610046,4617.861343446576,1.0495139416924038,338.2361755470949,431.43592956369764,11.5,390.0,False,False
I-95 NB,GP,110+04150,2025-10-22,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-23,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-24,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,True,1.3568084565927867,4655.924984078769,1.0581647691088112,535.3922598546158,616.800767250183,11.662222222222221,570.0,False,False
I-95 NB,GP,110+04150,2025-10-27,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04150,2025-10-28,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,True,0.7264109804984135,2957.5056058653217,0.6721603649693914,428.18360811203803,471.76826694194284,35.26111111111111,450.0,False,False
I-95 NB,GP,110+04150,2025-10-29,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,True,0.6960554295680065,2837.2082843954377,0.6448200646353267,430.64722098978507,472.41054676386545,32.07222222222222,450.0,False,False
I-95 NB,GP,110+04150,2025-10-30,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,True,1.7025923164997674,5987.668058308715,1.360833649615617,471.53593145070005,573.6914704406861,16.2,525.0,False,False
I-95 NB,GP,110+04150,2025-10-31,659.0,2,49.49747468305833,4400.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04150,2025-10-01,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.2690639374953965,10643.086244194557,1.6125888248779632,318.9180226038451,455.0618588535689,14.229999999999999,405.0,False,False
I-95 NB,GP,110P04150,2025-10-02,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04150,2025-10-03,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.305028636387821,13523.053779391335,2.0489475423320207,343.2032706797556,481.50498886302483,18.506666666666668,450.0,False,False
I-95 NB,GP,110P04150,2025-10-06,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,1.095772761672102,5192.714983188641,0.7867749974528244,393.5091448942222,459.2555105945483,20.884444444444444,420.0,False,False
I-95 NB,GP,110P04150,2025-10-07,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.6094603583981495,4536.786690795618,0.6873919228478209,385.62308040660247,422.19070191049144,40.06777777777778,405.0,False,False
I-95 NB,GP,110P04150,2025-10-08,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.11500708854257,11352.385570700839,1.7200584198031574,315.2998561735723,442.2002814861265,20.52333333333333,345.0,False,False
I-95 NB,GP,110P04150,2025-10-09,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.7861021841539724,4509.159471755776,0.683205980569057,326.05547702516355,373.2216080744019,34.633333333333326,345.0,False,False
I-95 NB,GP,110P04150,2025-10-10,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04150,2025-10-13,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04150,2025-10-14,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.1456905289906643,12587.84282746234,1.9072489132518697,322.74279706704937,451.4842288064892,19.806666666666665,375.0,False,False
I-95 NB,GP,110P04150,2025-10-15,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.8362848404482813,6074.6727490410785,0.920404961975921,371.41843281544925,421.59552324234613,34.408888888888896,390.0,False,False
I-95 NB,GP,110P04150,2025-10-16,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.8332923413976687,4203.808192712851,0.6369406352595229,485.87282204613405,535.8703625299942,27.627777777777776,510.0,False,False
I-95 NB,GP,110P04150,2025-10-17,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04150,2025-10-20,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04150,2025-10-21,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,1.8403117368622683,9055.452537663072,1.3720382632822836,326.4926559660938,436.9113601778299,9.96111111111111,390.0,False,False
I-95 NB,GP,110P04150,2025-10-22,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.214318619637541,12023.174920550568,1.821693169780389,316.36201669366284,449.2211338719153,31.70888888888889,390.0,False,False
I-95 NB,GP,110P04150,2025-10-23,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04150,2025-10-24,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,1.7260261536699129,7852.8989090254545,1.1898331680341598,517.2252424542479,620.7868116744427,10.202222222222224,570.0,False,False
I-95 NB,GP,110P04150,2025-10-27,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04150,2025-10-28,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.2643204805780175,11957.521901830549,1.8117457427015984,390.4131495250534,526.2723783597345,14.658888888888889,450.0,False,False
I-95 NB,GP,110P04150,2025-10-29,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,1.4334653316713608,7806.291483513023,1.1827714368959126,409.9020303918085,495.9099502920902,13.604444444444445,450.0,False,False
I-95 NB,GP,110P04150,2025-10-30,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.010962355819666,9666.734044008812,1.4646566733346684,462.78814981403826,583.4458911632182,13.933333333333337,510.0,False,False
I-95 NB,GP,110P04150,2025-10-31,660.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04151,2025-10-01,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.534713304646804,12355.317371681944,1.8720177835881733,311.7351491796547,463.8179474584629,16.517777777777784,375.0,False,False
I-95 NB,GP,110+04151,2025-10-02,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.3433049925353564,14515.099321481492,2.199257472951741,327.14566990804946,467.74396946017083,22.89,405.0,False,False
I-95 NB,GP,110+04151,2025-10-03,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.935875679719757,14247.660995373055,2.158736514450463,326.7717545352502,502.9242953184356,13.418888888888889,375.0,False,False
I-95 NB,GP,110+04151,2025-10-06,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.402984508862093,13947.679056414034,2.1132847055172777,327.9648642643393,472.1439347960649,16.75111111111111,435.0,False,False
I-95 NB,GP,110+04151,2025-10-07,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,1.7042105712532523,8287.322596590166,1.2556549388772977,316.0388477191536,418.2914819943487,26.517777777777777,390.0,False,False
I-95 NB,GP,110+04151,2025-10-08,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.409856909689401,13137.059920074906,1.9904636242537737,310.3544841443258,454.94589872568986,18.605555555555558,345.0,False,False
I-95 NB,GP,110+04151,2025-10-09,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.365950242179602,13498.940971260228,2.04529408655458,314.5604113329286,456.5174258637047,21.47111111111111,345.0,False,False
I-95 NB,GP,110+04151,2025-10-10,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.5948232766682053,3085.2255588958196,0.46745841801451815,558.5078930293613,594.1972896294536,40.71666666666667,585.0,False,False
I-95 NB,GP,110+04151,2025-10-13,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110+04151,2025-10-14,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.5858942147576625,14036.780002496556,2.1267848488631147,310.708978709838,465.8626315952977,16.883333333333336,375.0,False,False
I-95 NB,GP,110+04151,2025-10-15,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.0395626886177043,10992.867117422004,1.6655859268821218,322.8141580226362,445.18791933969845,21.265555555555554,390.0,False,False
I-95 NB,GP,110+04151,2025-10-16,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.918587254047871,22932.651933637764,3.474644232369358,307.77154332294015,542.8867785658124,22.939999999999998,510.0,False,False
I-95 NB,GP,110+04151,2025-10-17,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.715900169722291,4648.845247366127,0.7043704920251708,497.6072732495263,540.5612834328638,40.776666666666664,510.0,False,False
I-95 NB,GP,110+04151,2025-10-20,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.6875164525274423,4434.522424452169,0.6718973370382074,490.7326033376953,531.9835904893419,32.80111111111111,510.0,False,False
I-95 NB,GP,110+04151,2025-10-21,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.048278925687861,8839.892983609694,1.3393777247893477,315.88889569481074,438.7856312360824,11.64,375.0,False,False
I-95 NB,GP,110+04151,2025-10-22,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.699896269336118,14266.879139157634,2.1616483544178235,311.8475856080227,473.8413617681898,19.456666666666667,420.0,False,False
I-95 NB,GP,110+04151,2025-10-23,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.426084294510962,14171.539328404559,2.1472029285461454,323.82216812812356,469.3872257987813,22.487777777777776,375.0,False,False
I-95 NB,GP,110+04151,2025-10-24,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.012646556556057,8877.031874294029,1.3450048294384893,506.94363585871616,627.7024292520796,10.392222222222221,555.0,False,False
I-95 NB,GP,110+04151,2025-10-27,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.0958161638334984,12407.59899838825,1.8799392421800378,319.7109097907122,445.4598796207221,35.148888888888884,345.0,False,False
I-95 NB,GP,110+04151,2025-10-28,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.7840069663917015,19938.4180448959,3.0209724310448336,318.66838956573764,545.7088075492397,14.544444444444444,450.0,False,False
I-95 NB,GP,110+04151,2025-10-29,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.0320723929062097,15562.297781304856,2.3579239062583115,331.6396574283846,513.5640010027572,13.163333333333332,435.0,False,False
I-95 NB,GP,110+04151,2025-10-30,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.2199581285815944,11379.442285131347,1.724157921989598,456.83869789570184,590.0361856105975,16.173333333333336,510.0,False,False
I-95 NB,GP,110+04151,2025-10-31,661.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04151,2025-10-01,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.882762578961738,19839.885302412764,3.0060432276382976,305.6970712717665,538.6628260094708,19.68,405.0,False,False
I-95 NB,GP,110P04151,2025-10-02,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,4.813526385168391,27663.929407689215,4.191504455710487,311.8174475179334,600.6290306280368,21.63888888888889,390.0,False,False
I-95 NB,GP,110P04151,2025-10-03,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,4.601375270153352,26280.306882005465,3.981864679091737,325.7166824634511,601.7991986726522,20.334444444444443,360.0,False,False
I-95 NB,GP,110P04151,2025-10-06,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,4.5875879706331855,26420.670739590936,4.003131930241051,313.6439890939733,588.8992673319644,18.10777777777778,405.0,False,False
I-95 NB,GP,110P04151,2025-10-07,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,1.8250324158327496,10921.682817906287,1.654800426955498,312.07623003449737,421.57817498446235,20.189999999999998,390.0,False,False
I-95 NB,GP,110P04151,2025-10-08,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.8653386985997193,14326.465684845723,2.1706766189160187,307.09670220750013,479.0170241234833,20.48,375.0,False,False
I-95 NB,GP,110P04151,2025-10-09,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.8205724039869313,20160.641179961236,3.05464260302443,310.3444811691374,539.5788254083533,20.258888888888887,435.0,False,False
I-95 NB,GP,110P04151,2025-10-10,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04151,2025-10-13,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,False,0.0,0.0,0.0,,,,,False,False
I-95 NB,GP,110P04151,2025-10-14,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.7642314428346215,20270.886938961903,3.0713465059033185,311.2237861028584,537.0776726729357,18.506666666666668,405.0,False,False
I-95 NB,GP,110P04151,2025-10-15,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.3917324404418925,13341.037056074878,2.021369250920436,313.00504200134003,456.5089884278536,20.19333333333333,420.0,False,False
I-95 NB,GP,110P04151,2025-10-16,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,4.523220569628573,23931.069376452753,3.6259196024928415,304.46382505099155,575.8570592287059,20.307777777777776,405.0,False,False
I-95 NB,GP,110P04151,2025-10-17,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,4.554768686988959,25377.274980131875,3.8450416636563447,320.59648189987723,593.8826031192148,23.112222222222226,405.0,False,False
I-95 NB,GP,110P04151,2025-10-20,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.7100072789929377,21669.257741063553,3.283220869858114,317.8937073071976,540.4941440467738,20.2,510.0,False,False
I-95 NB,GP,110P04151,2025-10-21,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.282605620902024,10676.991396217833,1.617725969123914,312.242810341298,449.19914759541945,13.514444444444445,405.0,False,False
I-95 NB,GP,110P04151,2025-10-22,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,4.578556363197339,25692.77882697162,3.8928452768138815,311.8925367301209,586.6059185219613,19.655555555555555,420.0,False,False
I-95 NB,GP,110P04151,2025-10-23,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.6109166466458342,20729.18267422652,3.1407852536706846,313.89786158788877,530.5528603866388,21.403333333333332,390.0,False,False
I-95 NB,GP,110P04151,2025-10-24,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.6299147162319714,13214.581712694471,2.002209350408253,491.95880817526944,649.7536911491877,11.126666666666665,555.0,False,False
I-95 NB,GP,110P04151,2025-10-27,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.734554179859637,14837.48357067308,2.248103571314103,311.14327084119475,475.216521632773,20.645555555555557,405.0,False,False
I-95 NB,GP,110P04151,2025-10-28,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,4.093554683314262,22439.989678912752,3.399998436198902,311.22321039444483,556.8364913933005,15.394444444444446,450.0,False,False
I-95 NB,GP,110P04151,2025-10-29,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.36917983755044,16063.176156722371,2.433814569200359,322.4357398350965,524.5865300881229,12.403333333333334,435.0,False,False
I-95 NB,GP,110P04151,2025-10-30,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,2.375302121780865,11360.014486332275,1.7212143161109508,450.3182604493531,592.836387756205,18.441111111111113,540.0,False,False
I-95 NB,GP,110P04151,2025-10-31,662.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,0.7843003648660944,4315.886460684524,0.6539221910128066,369.63323797684467,416.69125986881033,30.58666666666667,390.0,False,False
I-95 NB,GP,110+04152,2025-10-01,663.0,3,49.49747468305833,6600.0,96,0.95,47.022600948905406,True,3.755150187404434,23135.901108163365,3.505439561842934,311.49842809755177,536.8074393418178,32.21888888888889,405.0,False,False
